15878.385564 	0.209596 
15878.746207 	0.209274 
15879.106868 	0.208920 
15879.467546 	0.208795 
15879.828241 	0.208789 
15880.188953 	0.208627 
15880.549682 	0.208417 
15880.910428 	0.208683 
15881.271191 	0.208570 
15881.631971 	0.208807 
15881.992768 	0.208971 
15882.353582 	0.209056 
15882.533996 	0.209183 
15882.714414 	0.209310 
15883.075262 	0.209344 
15883.436127 	0.209723 
15883.797010 	0.210266 
15884.157909 	0.210533 
15884.518826 	0.211119 
15884.879759 	0.211262 
15885.240710 	0.211560 
15885.601677 	0.212276 
15885.962662 	0.212733 
15886.323664 	0.213015 
15886.684683 	0.213176 
15887.045719 	0.213839 
15887.406772 	0.214067 
15887.767842 	0.214742 
15888.128929 	0.214927 
15888.490033 	0.215376 
15888.851154 	0.215766 
15889.212293 	0.216360 
15889.573448 	0.216740 
15889.934620 	0.216909 
15890.295810 	0.217450 
15890.657017 	0.217507 
15891.018240 	0.217946 
15891.379481 	0.218105 
15891.740739 	0.218784 
15892.102014 	0.218766 
15892.463306 	0.219388 
15892.824615 	0.219586 
15893.185941 	0.220009 
15893.547284 	0.219952 
15893.908645 	0.220557 
15894.270022 	0.220850 
15894.631416 	0.221162 
15894.992828 	0.221438 
15895.354257 	0.221877 
15895.715703 	0.222170 
15896.077165 	0.222317 
15896.438645 	0.222813 
15896.800142 	0.223272 
15897.161657 	0.223456 
15897.523188 	0.223566 
15897.884736 	0.224192 
15898.246302 	0.224026 
15898.607884 	0.224413 
15898.969484 	0.224560 
15899.331101 	0.224818 
15899.692735 	0.225077 
15899.873558 	0.225334 
15900.054386 	0.225592 
15900.416054 	0.225720 
15900.777739 	0.225963 
15901.139441 	0.225907 
15901.501161 	0.226163 
15901.862897 	0.226516 
15902.224651 	0.226753 
15902.586421 	0.226681 
15902.948209 	0.226479 
15903.310014 	0.227013 
15903.671836 	0.227053 
15904.033676 	0.227086 
15904.395532 	0.227344 
15904.757405 	0.227200 
15905.119296 	0.227161 
